MonthlyIncome,DebtRatio,age,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,SeriousDlqin2yrs
10682.0,0.367686979,44,0,0,0
12750.0,0.219120069,61,0,0,0
6667.0,0.193761248,55,0,0,0
3138.0,0.204205161,77,0,0,0
1818.0,0.0104453,61,0,0,0
1300.0,0.00076864,27,0,0,0
4166.0,0.387089033,48,0,0,0
62500.0,0.082734676,48,1,1,0
4700.0,0.867687726,72,0,1,1
5400.0,3086.0,43,0,0,0
48374.0,0.565932817,43,0,0,0
7550.0,0.26910343,61,0,0,0
5400.0,39.0,55,0,0,0
4082.0,0.339211364,60,2,2,0
5400.0,3747.0,54,0,0,0
3600.0,0.442654818,34,0,0,0
12000.0,0.411049079,62,0,0,0
5400.0,2958.0,52,0,0,0
3500.0,0.48557555,43,1,0,0
5400.0,1678.0,55,1,0,1
4900.0,0.041828198,30,0,0,0
2000.0,0.0,26,0,0,0
5400.0,2661.0,27,0,0,0
1348.0,1.272794663,75,0,0,0
7500.0,0.009198773,65,0,0,0
7400.0,0.124847994,58,0,0,0
9333.0,0.329869295,53,0,0,0
13000.0,0.0,57,0,0,0
4800.0,0.13830452,54,1,0,0
5400.0,620.0,74,0,0,0
4100.0,0.471348452,59,1,0,0
12000.0,0.045912841,35,0,0,0
5400.0,21.0,69,0,0,0
5400.0,2702.0,38,0,0,0
5400.0,828.0,83,1,0,0
8750.0,0.000914181,50,0,0,0
5000.0,0.0059988,56,0,0,0
4112.0,0.564065159,46,0,0,0
12500.0,0.203823694,56,0,0,0
3613.0,0.306862203,67,0,0,0
5400.0,7.0,39,0,0,0
3200.0,0.077475789,32,0,0,0
8900.0,0.159195596,46,0,0,0
5400.0,256.0,63,0,0,0
3530.0,1.729255169,59,0,0,0
4000.0,0.494876281,50,0,0,0
5400.0,659.0,41,0,0,0
4667.0,0.305698372,33,0,0,0
4300.0,0.59311788,48,0,0,0
9000.0,0.060437729,45,0,0,0
11166.0,0.306169965,62,0,0,0
5400.0,1911.0,39,0,0,0
5000.0,0.355728854,62,0,0,0
5400.0,1017.0,74,0,0,0
9200.0,0.336702532,54,0,0,0
4750.0,0.706798569,75,0,0,0
11037.0,0.203841276,63,0,0,0
4000.0,0.822294426,51,0,0,0
5400.0,2516.0,45,0,0,0
6880.0,0.409097515,61,0,0,0
7100.0,0.404731728,49,0,0,0
9791.0,0.003063725,62,0,0,0
5400.0,1721.0,52,1,0,0
2200.0,0.002271695,69,0,1,0
5400.0,376.0,61,0,0,0
9000.0,0.05677147,37,0,0,0
5400.0,10.0,45,0,0,0
7044.0,0.336408801,58,0,0,0
5400.0,1321.0,42,0,0,1
13150.0,0.469317923,57,0,0,0
12516.0,0.609331309,51,0,0,0
4493.0,0.529149978,69,0,0,0
12339.0,0.125850891,50,0,0,0
2582.0,0.113433991,76,0,0,0
5400.0,15588.0,54,1,0,0
5400.0,3672.0,54,0,0,0
5400.0,1342.0,44,0,0,0
5000.0,0.481903619,39,0,0,0
7333.0,0.345923098,65,2,0,1
8266.0,0.369420588,60,0,0,0
5400.0,1165.0,62,0,0,0
5400.0,3422.0,40,0,0,0
2000.0,0.170414793,33,0,0,0
12833.0,0.049945457,54,0,0,0
3000.0,0.283572143,62,0,0,0
6500.0,0.241347485,36,0,0,0
7333.0,0.503681484,36,0,0,0
2871.0,0.0,51,0,1,1
2600.0,0.765474817,58,0,0,0
1700.0,0.420340976,37,0,0,0
13000.0,0.29605415,55,0,0,0
9500.0,0.233975371,50,0,0,0
2784.0,0.723877917,64,0,0,0
6166.0,0.0,37,0,0,0
7191.0,0.386818687,45,1,0,0
7000.0,0.137123268,38,0,0,0
9500.0,0.12556573,52,0,0,0
8602.0,0.724282227,56,0,0,1
3251.0,0.0199877,69,0,0,0
6159.0,0.00762987,86,0,0,0
9352.0,0.223885384,47,0,0,0
5400.0,5644.0,71,0,0,0
6250.0,0.573828187,53,0,0,0
4700.0,0.616890023,42,3,0,0
7965.0,0.008536279,80,0,0,0
6638.0,0.534116584,53,3,1,0
0.0,641.0,71,1,0,0
3750.0,0.051719541,48,0,0,0
4100.0,0.25408437,52,2,1,0
5400.0,134.0,36,0,0,0
1153.0,0.266897747,43,0,0,0
7271.0,0.356023102,62,0,0,0
10638.0,0.127925557,42,0,0,0
9000.0,0.323519609,47,0,0,0
2100.0,0.267967634,60,0,0,0
4666.0,0.141847011,55,1,2,0
5758.0,0.542976211,46,0,0,0
4810.0,0.019954271,45,0,0,0
9259.0,0.130561555,51,0,0,0
6300.0,0.605776861,54,0,0,0
4878.0,0.007993441,87,0,0,0
1200.0,0.476269775,53,0,0,0
5400.0,31.0,49,0,0,0
1800.0,0.246529706,27,0,0,0
4583.0,0.45091623,41,0,0,0
10800.0,0.279511156,31,4,0,1
2020.0,0.083127165,58,1,0,0
10333.0,0.545771241,48,1,0,0
5400.0,810.0,26,0,0,0
5400.0,1374.0,53,0,0,0
140.0,0.319148936,81,0,0,0
5400.0,1811.0,69,0,0,0
5400.0,154.0,66,0,0,0
12500.0,0.27837773,47,0,0,0
6000.0,0.260789868,56,0,0,0
5400.0,2596.0,65,0,0,0
5400.0,781.0,57,0,0,0
5400.0,2660.0,58,0,0,0
5850.0,1.174329175,51,2,0,0
5400.0,1490.0,51,0,0,1
6024.0,0.65526971,47,2,0,0
6000.0,0.27562073,68,0,0,0
3000.0,0.198933689,72,0,0,0
5400.0,21.0,74,0,0,0
10200.0,0.277521812,52,1,0,0
7001.0,0.207654956,68,0,0,0
7090.0,0.098716683,30,0,0,0
5416.0,0.000184604,61,0,0,0
3516.0,0.338356554,41,1,0,0
4709.0,0.25881104,38,0,0,0
7500.0,0.528596187,45,2,0,0
4100.0,0.603267496,47,0,0,0
820.0,0.713763703,24,0,0,0
5400.0,102.0,46,0,0,0
9833.0,0.0,57,1,0,0
3194.0,0.282316119,60,0,0,0
5786.0,0.131328841,61,0,0,0
0.0,30.0,75,0,0,0
5400.0,1606.0,56,0,0,0
5400.0,1260.0,56,0,0,0
5400.0,2495.0,27,0,0,0
0.0,692.0,29,0,0,0
5400.0,188.0,46,0,2,0
5400.0,1167.0,68,0,0,0
5530.0,0.326342434,28,0,0,0
4500.0,0.666740724,35,0,0,0
5400.0,0.0,54,0,0,0
5400.0,43.0,60,0,0,0
6000.0,0.123812698,74,0,0,0
6833.0,0.450102429,55,1,0,0
9100.0,0.367542028,44,1,0,0
7300.0,0.082180523,70,0,0,0
15400.0,0.381988183,68,0,0,0
3437.0,0.503199535,28,0,0,0
2680.0,0.405445729,43,3,1,0
10383.0,0.203678737,46,0,0,0
5400.0,5941.0,62,0,0,0
14666.0,0.436967342,61,0,0,0
3300.0,0.128445925,30,0,0,0
6000.0,0.227795367,37,0,0,0
11999.0,0.198583333,63,0,0,0
5019.0,0.34501992,55,0,0,0
5400.0,907.0,48,1,0,0
5000.0,0.463907219,45,0,0,0
13096.0,0.114377338,67,0,0,0
2000.0,4.767116442,36,0,0,0
5400.0,1825.0,33,0,0,0
7350.0,0.063936879,36,0,0,0
11699.0,0.150940171,79,0,0,0
11111.0,0.028437725,72,0,0,0
5600.0,0.420817711,71,0,0,0
5400.0,1879.0,52,0,0,0
7000.0,0.434937866,61,1,0,0
8000.0,0.413948256,50,0,0,0
16416.0,0.232685631,63,0,0,0
5400.0,0.017033883,57,1,0,0
5116.0,0.291381669,32,0,0,0
8920.0,0.167470015,48,0,0,0
2500.0,0.283886445,43,0,0,0
9000.0,0.008999,59,1,0,0
5083.0,0.687057435,40,0,0,0
3200.0,0.586691659,40,0,0,0
4762.0,0.388200714,76,0,0,0
5000.0,0.350129974,50,0,0,0
5350.0,0.570921323,57,0,0,0
5400.0,2348.0,42,0,0,0
8200.0,0.157054018,47,0,0,0
3600.0,0.856984171,45,0,0,0
2833.0,0.160550459,63,0,0,1
3227.0,0.189591078,72,0,0,0
6404.0,0.006869633,79,0,0,0
6000.0,0.215797367,45,2,0,0
8333.0,0.0,77,0,0,0
3600.0,0.686475979,42,0,0,0
10500.0,0.0,90,0,0,0
8071.0,0.37400892,60,1,0,0
5400.0,1528.0,51,0,0,0
2800.0,0.0,22,0,0,0
7600.0,0.348769899,50,0,0,0
3000.0,0.134955015,32,0,0,0
4900.0,0.034890839,52,0,0,0
5400.0,4203.0,40,0,0,0
5400.0,2903.0,49,0,0,0
2500.0,0.336665334,61,3,1,1
4400.0,0.002726653,68,0,0,0
5500.0,0.467733139,41,1,0,0
1850.0,0.678552134,39,1,0,0
3334.0,0.295052474,39,0,0,0
3200.0,2.0921587,50,0,0,0
5000.0,0.029194161,43,0,0,0
1833.0,1.255179935,52,1,1,0
11000.0,0.632306154,51,1,0,0
4150.0,0.132498193,32,1,0,0
7812.0,0.134007424,46,0,0,0
5300.0,0.06508206,29,0,0,0
5400.0,65.0,51,0,0,0
6193.0,0.304326768,47,0,0,0
5400.0,375.0,79,0,0,0
4446.0,0.630987182,48,0,0,0
12331.0,0.309925397,74,0,0,0
8643.0,0.40721888,39,0,0,0
5400.0,1404.0,55,0,0,0
6613.0,0.30027215,49,0,0,0
5000.0,0.333133373,52,1,0,0
2709.0,0.230258303,67,0,0,0
4939.0,0.131376518,49,0,1,0
5081.0,0.339039748,43,0,1,1
6300.0,0.278368513,55,0,0,0
5400.0,13.0,85,0,0,0
9397.0,0.662162162,36,0,0,1
1201.0,0.399334443,53,0,1,0
6033.0,0.269141531,37,0,0,0
4588.0,0.072782741,35,3,1,1
5400.0,1095.0,41,0,0,0
15100.0,0.017548507,58,0,0,0
7865.0,0.266717518,51,1,0,0
3509.0,0.007122507,78,0,0,0
2676.0,1.732909974,38,2,2,1
4166.0,0.377489801,55,0,0,0
2750.0,0.342420938,46,0,0,0
14833.0,0.079209923,69,0,0,0
4369.0,0.463844394,50,0,0,0
2890.0,0.957454168,54,0,0,0
6416.0,0.30419199,39,0,0,0
3603.0,0.600721421,50,0,0,0
3927.0,0.438136456,76,0,0,0
8000.0,0.257092863,37,0,0,0
5400.0,607.0,54,0,0,0
11250.0,0.138832104,55,0,0,0
5400.0,1148.0,33,0,0,0
4600.0,0.457726581,46,0,1,0
5400.0,0.841695982,46,0,0,0
4495.0,0.445729537,71,0,0,0
5400.0,0.0,55,0,0,0
5400.0,0.366043325,52,0,0,0
1676.0,0.144305307,74,0,0,1
4412.0,0.291185135,48,0,0,0
12185.0,0.249220417,58,0,0,0
4750.0,0.048410861,28,1,0,0
4333.0,0.006691278,60,0,0,0
9683.0,0.332507228,53,0,0,0
7916.0,0.416319313,37,0,0,0
7716.0,0.325903849,50,1,1,0
5500.0,0.009634612,54,0,0,0
5800.0,0.778314084,49,0,0,0
3627.0,0.0,73,0,0,0
6916.0,0.101633656,84,0,0,0
16000.0,0.350540591,44,0,0,0
5008.0,0.431024157,68,0,0,0
3250.0,0.328206706,37,1,0,0
17500.0,0.299297183,30,0,0,0
8000.0,0.451318585,50,0,0,0
3900.0,0.321712381,38,1,0,1
9166.0,0.004145304,72,0,0,0
8750.0,0.419037824,39,1,0,1
7950.0,0.317821658,76,0,0,0
2500.0,0.234306277,35,6,0,0
8000.0,0.645419323,38,0,0,0
6600.0,0.189819724,70,0,0,0
10104.0,0.071053934,76,0,0,0
5400.0,1698.0,52,0,0,0
16228.0,0.251833138,50,0,0,0
14583.0,0.170392211,60,0,0,0
2254.0,0.332594235,46,2,0,0
4584.0,0.45648855,40,0,0,0
6200.0,0.579583938,33,0,0,0
4513.0,0.175675676,53,0,0,0
11000.0,0.315698573,63,0,0,0
12500.0,0.328213743,56,0,0,0
8200.0,0.455432264,38,0,0,0
8333.0,0.007679386,41,0,0,0
4333.0,0.078449469,31,0,0,0
5400.0,1648.0,40,0,0,0
14500.0,0.208261499,77,0,0,1
2750.0,0.156670302,79,0,0,0
6255.0,0.316336317,42,0,0,0
5800.0,0.225995518,39,0,1,1
5400.0,1008.0,54,2,0,0
18000.0,0.05038609,58,0,0,0
6500.0,0.007383479,37,0,0,0
7003.0,0.103226728,59,0,3,1
5281.0,0.218477849,70,0,0,0
13800.0,0.509310919,56,0,0,0
9438.0,0.425574743,47,0,0,0
5400.0,5414.0,54,0,0,0
6900.0,0.0,55,0,0,0
15000.0,0.34824345,40,3,0,0
12393.0,0.13191867,46,0,0,0
4100.0,0.927334796,41,1,2,1
3500.0,0.006283919,81,0,0,0
3200.0,0.320524836,53,0,0,0
3734.0,0.293440428,72,0,0,0
10500.0,0.177792591,62,0,0,0
3950.0,0.517337383,46,0,0,0
3000.0,0.68143952,54,0,0,0
5400.0,473.0,64,1,0,0
19300.0,0.084192529,49,0,0,0
1200.0,0.49958368,43,0,0,0
5400.0,3143.0,51,0,0,0
6800.0,0.101161594,27,0,0,0
3100.0,1.735891648,34,0,0,0
9000.0,0.363292967,57,1,0,0
6300.0,0.17187748,38,0,0,0
7000.0,0.010427082,78,0,0,0
5400.0,4218.0,37,0,0,0
8500.0,0.006116927,84,0,0,0
7000.0,0.000142837,53,0,0,0
7306.0,0.167373751,55,1,0,0
3401.0,0.492945326,63,3,0,0
2500.0,0.489404238,46,0,0,0
4500.0,0.63363697,66,0,0,0
4000.0,0.362909273,53,2,1,1
10839.0,0.359870849,54,4,1,0
7916.0,0.379436655,34,0,0,0
2911.0,0.499656593,63,0,0,0
7845.0,0.292633189,58,1,0,0
4500.0,0.215729838,45,0,0,0
3695.0,0.055194805,31,0,0,0
25000.0,0.083596656,43,0,0,0
14000.0,0.240697093,67,0,0,0
5400.0,209.0,60,0,0,0
6000.0,0.558573571,49,0,1,0
6250.0,0.299952008,50,1,0,0
8800.0,0.115668674,64,2,1,0
4501.0,0.070191026,53,0,0,0
5400.0,793.0,56,1,0,0
4200.0,0.087598191,28,2,1,1
5000.0,0.280143971,48,0,0,0
6250.0,0.448728203,57,0,0,0
4000.0,0.139965009,42,0,0,0
8000.0,0.306336708,51,0,0,0
9807.0,0.357565253,46,0,0,0
7828.0,0.436071018,54,0,0,0
8800.0,0.291444154,53,3,1,1
5400.0,622.0,53,0,0,0
5400.0,3941.0,51,0,0,0
5400.0,2423.0,51,0,0,0
2000.0,0.013993003,70,0,0,0
2500.0,0.0,25,0,0,0
4200.0,0.020947393,68,0,0,0
3190.0,0.383578815,65,0,0,0
5000.0,0.01059788,43,2,1,0
16000.0,0.364539716,55,0,0,0
10500.0,0.005142367,66,0,0,0
5400.0,384.0,62,0,0,0
15050.0,0.152880207,46,4,1,1
5400.0,686.0,54,0,0,0
5400.0,922.0,70,0,0,0
3000.0,0.554481839,35,0,0,0
1.0,551.5,28,1,0,0
5400.0,0.500648028,33,0,0,0
0.0,345.0,26,0,0,0
3539.0,0.594632768,56,0,0,0
8306.0,0.581437342,35,0,0,0
150300.0,0.015315933,62,0,0,0
3000.0,1.299233589,57,0,0,0
8333.0,0.152507799,46,0,0,0
10900.0,0.379231263,55,0,0,0
5400.0,414.0,39,0,0,0
5400.0,1264.0,40,0,0,0
8000.0,0.282964629,53,1,0,0
8666.0,0.374754817,39,1,0,0
3750.0,0.420954412,55,0,0,0
0.0,30.0,25,0,0,0
12500.0,0.075273978,61,0,0,0
5372.0,0.322910851,55,0,0,0
6100.0,0.216030159,38,0,0,0
13625.0,0.248715691,47,0,0,0
5400.0,2877.0,62,0,0,0
6900.0,0.284886248,42,0,0,0
5400.0,30.0,77,0,0,0
1666.0,0.24715057,26,0,0,0
6396.0,0.453493825,40,0,0,0
7450.0,0.110991813,45,0,0,0
7916.0,0.610837438,35,0,0,0
6000.0,0.29061823,47,3,0,0
15600.0,0.257227101,57,0,0,0
5400.0,33.0,81,0,0,0
21000.0,0.162801771,34,0,0,0
11220.0,0.717939578,57,0,0,0
5400.0,1358.0,58,0,0,0
10500.0,0.304828112,78,0,0,0
1000.0,0.432567433,67,0,0,0
5600.0,0.436529191,51,1,0,0
4241.0,0.464875059,39,0,0,0
4115.0,0.220602527,36,0,0,0
8577.0,0.372231289,62,0,0,0
6000.0,0.332111315,45,0,0,0
1699.0,0.862941176,35,0,0,0
9500.0,0.212188191,48,0,0,0
3451.0,0.311413673,34,0,0,0
2460.0,0.209264527,26,0,0,0
4550.0,0.28169633,34,1,0,0
5400.0,698.0,70,0,0,0
5400.0,5.0,48,1,0,0
5400.0,128.0,63,0,0,0
5400.0,4706.0,41,0,0,0
3780.0,0.683946046,92,0,0,0
1.0,608.5,32,0,0,0
8102.0,0.227446625,44,0,0,0
11666.0,0.007971201,72,0,0,0
2500.0,0.205517793,25,0,0,0
5916.0,0.214973804,57,0,0,0
4200.0,0.420138062,50,0,0,0
2449.0,0.08122449,85,0,0,0
5400.0,100.0,71,0,0,0
4145.0,0.090931018,26,0,0,0
5400.0,31.0,67,0,0,0
10846.0,0.468055684,39,0,0,0
10250.0,0.4381036,36,1,0,0
5400.0,1327.0,55,0,0,0
5400.0,39.0,54,0,0,0
5950.0,0.465804067,49,0,0,0
5400.0,911.0,66,0,0,0
3598.0,0.468185607,58,0,0,0
5083.0,0.30743509,53,0,0,0
8285.0,0.467535602,40,0,0,0
10425.0,0.27373873,31,0,0,0
4200.0,0.280171388,58,0,0,0
4923.0,1.256092608,43,0,0,0
4700.0,0.588810891,29,0,0,0
4000.0,0.848537866,60,0,0,0
4500.0,0.29149078,27,0,0,0
8833.0,0.0,32,0,0,0
5400.0,514.0,55,0,0,0
5547.0,0.278658976,42,0,0,0
6693.0,0.351359426,57,0,0,0
12000.0,0.357886843,51,0,0,0
5400.0,449.0,24,0,0,1
8296.0,0.547426781,47,3,0,0
5400.0,23.0,78,0,0,0
2000.0,0.363818091,51,0,0,0
3464.0,0.418759019,36,3,0,1
12500.0,0.512279018,58,0,0,0
2400.0,0.339441899,33,0,0,0
5675.0,0.589675828,44,0,2,0
5400.0,655.0,60,0,0,0
12000.0,0.219898342,51,0,0,0
4455.0,0.29443447,56,0,0,0
2310.0,0.438771095,32,0,0,0
5400.0,2178.0,55,1,2,1
3130.0,0.24177579,72,0,1,0
4000.0,0.330417396,31,0,1,0
6954.0,0.345219267,33,0,0,0
17375.0,0.367058011,61,1,0,0
3200.0,0.251483911,67,0,0,0
5200.0,0.136896751,43,0,0,0
6500.0,0.334410091,45,1,1,0
2000.0,0.330834583,34,0,0,0
5400.0,42.0,34,0,0,0
0.0,536.0,73,0,0,0
5619.0,0.15,32,0,0,0
2533.0,1.962115233,60,0,0,0
5088.0,0.179210061,59,0,0,0
5400.0,2665.0,56,0,0,0
9727.0,0.474917763,54,0,0,0
11660.0,0.253666066,44,1,0,0
5200.0,0.030763315,76,0,0,0
1700.0,0.66255144,46,0,0,0
10500.0,0.008951528,59,0,0,0
4416.0,0.007471134,40,0,0,0
9000.0,0.392178647,59,0,0,0
4000.0,0.426143464,29,1,1,1
4995.0,0.013410729,32,0,0,1
3700.0,0.1667117,63,1,0,0
9750.0,0.149318019,59,0,0,0
12404.0,0.348085449,54,1,1,0
9228.0,0.203597356,39,0,0,0
10000.0,0.00319968,72,0,0,0
5937.0,0.439373526,50,0,0,0
11096.0,0.016040371,43,0,0,0
2930.0,0.023541453,74,0,0,0
2370.0,0.651623787,49,0,0,0
5400.0,1129.0,72,0,0,0
4200.0,0.511306832,48,1,1,1
5400.0,3099.0,46,0,0,0
5400.0,0.0,34,98,98,0
3800.0,0.426992897,42,0,0,1
8000.0,0.306836645,40,0,0,0
14366.0,0.173383448,64,0,0,0
10250.0,0.281045752,35,0,0,0
6000.0,0.33427762,34,0,0,0
5400.0,1461.0,76,0,1,1
7000.0,0.194972147,76,0,0,0
2333.0,0.046700943,35,1,0,0
1600.0,0.268582136,57,0,0,0
1166.0,0.358183376,65,0,0,0
8000.0,0.314210724,55,0,0,0
4200.0,0.66222328,48,0,1,0
4000.0,0.157710572,60,0,0,0
5000.0,0.025994801,73,0,0,0
13150.0,0.535548627,58,0,0,0
5400.0,1459.0,39,0,0,0
5400.0,462.0,39,1,1,0
12454.0,0.244801285,63,0,0,0
10500.0,0.197600229,50,0,0,0
9466.0,0.103200592,63,6,1,1
11359.0,0.569454225,65,0,0,0
5400.0,1068.0,43,0,0,0
5400.0,1340.0,68,0,0,0
8047.0,0.586978131,49,0,0,0
3056.0,0.163231927,44,1,0,0
4000.0,0.169457636,73,0,0,0
5400.0,5669.0,48,0,0,0
5400.0,3022.0,56,0,0,0
3812.0,0.242328875,64,0,0,0
9290.0,0.241739318,47,0,0,0
5400.0,1795.0,65,0,0,0
7638.0,0.189946328,57,0,0,0
8400.0,0.441376027,36,0,0,0
16030.0,0.547626474,40,0,0,0
8700.0,0.286059074,46,0,0,0
5400.0,2922.0,38,0,0,0
9400.0,0.254334645,46,0,0,0
7083.0,0.485177866,62,0,0,0
6000.0,0.009831695,70,0,0,0
5389.0,0.234137291,70,0,0,0
5400.0,37.0,78,0,0,0
14166.0,0.17329004,62,1,0,0
5500.0,0.036902381,49,0,0,0
5500.0,0.143792038,33,0,0,0
5400.0,320.0,46,2,0,0
7000.0,0.342236823,46,0,0,0
5316.0,0.373518902,41,0,0,0
10000.0,0.210478952,38,0,0,0
1990.0,0.127574083,24,0,0,0
12555.0,0.385791653,43,0,0,0
10691.0,0.420407782,56,0,0,0
1200.0,2.182348043,48,1,0,0
14000.0,0.53231912,41,0,0,0
5974.0,0.363179916,33,0,0,0
6083.0,0.299967127,41,1,1,0
5900.0,0.27808846,48,0,0,0
5400.0,1351.0,40,0,0,0
5400.0,108.0,62,0,0,0
5800.0,0.623857956,39,1,0,1
1499.0,0.434666667,40,2,0,1
1000.0,0.230769231,39,0,0,1
3000.0,0.838053982,33,1,0,0
1.0,1996.5,65,0,0,0
5336.0,0.584598089,53,0,0,0
5400.0,544.0,64,0,0,0
3427.0,0.610851809,52,0,0,0
5500.0,0.638429376,58,0,0,1
6500.0,0.478541763,54,0,0,0
11000.0,0.407235706,39,0,0,0
11866.0,0.4777113,50,0,0,0
6833.0,0.696371086,52,3,0,0
10750.0,0.337922054,43,0,0,0
5835.0,0.69259767,43,3,1,1
7083.0,0.004658385,29,0,0,0
5400.0,0.0,26,96,96,1
3200.0,0.530771634,55,0,0,0
3583.0,0.148716518,32,0,1,0
11233.0,0.233576642,62,0,0,0
6300.0,0.142040946,45,0,0,0
6500.0,1.155514536,56,1,0,0
5416.0,0.64906775,53,0,0,0
2719.0,0.255514706,57,0,0,0
9833.0,0.478137075,50,0,0,0
5400.0,2250.0,45,0,0,0
8833.0,0.471700249,43,0,0,0
3000.0,0.12395868,27,3,0,1
5400.0,389.0,47,0,0,0
5400.0,0.0,75,0,0,0
4000.0,0.271432142,47,1,0,0
2368.0,0.000422119,45,0,0,0
5400.0,1116.0,56,0,0,0
5500.0,0.323032176,37,0,0,0
6084.0,0.374363188,35,1,1,1
12500.0,0.24062075,46,0,0,0
0.0,2163.0,46,0,0,0
12500.0,0.235341173,48,0,0,0
5439.0,0.298713235,32,0,0,0
5400.0,1456.0,64,0,0,0
791.0,0.006313131,63,0,0,0
7667.0,0.00312989,65,0,0,0
8500.0,0.199976473,72,0,0,0
5400.0,275.0,41,0,0,0
7936.0,0.285624291,52,0,0,0
15946.0,0.236157271,53,0,0,0
17250.0,0.653875138,51,0,0,0
3710.0,0.442737807,42,0,3,1
5400.0,446.0,59,0,0,0
5400.0,2633.0,38,0,0,0
7700.0,0.060381769,42,0,0,0
6700.0,0.251902701,73,0,0,0
4982.0,0.132851696,55,0,0,1
5400.0,3237.0,79,0,0,0
1115.0,1.213261649,55,1,0,0
7483.0,0.69535008,48,0,0,0
5400.0,1479.0,35,0,0,0
5300.0,0.113563479,27,0,0,0
200.0,10.6119403,52,0,0,0
9050.0,0.054800575,34,0,0,0
8600.0,0.56179514,51,0,0,0
2175.0,0.173253676,57,0,0,0
10500.0,0.700599943,50,0,0,0
3110.0,0.884603022,48,0,0,0
14000.0,0.103778302,56,0,0,0
5374.0,0.208930233,74,0,0,0
15400.0,0.516849555,49,0,0,0
4166.0,0.528677706,53,0,0,0
9256.0,0.392783839,49,1,0,0
5400.0,100.0,76,0,0,0
13899.0,0.212158273,73,0,0,1
2900.0,0.197518097,44,0,0,0
3083.0,0.197795071,33,0,0,0
12424.0,0.172394366,40,0,0,0
1900.0,0.551288795,59,0,0,0
5227.0,0.200076511,35,0,0,0
1300.0,0.170637971,24,0,0,0
8333.0,0.474682025,39,0,0,0
20000.0,0.248937553,73,0,0,0
4600.0,0.515105412,39,0,0,0
30000.0,0.341655278,47,1,0,0
1895.0,0.362341772,40,0,0,0
7517.0,0.367118915,62,0,0,0
5400.0,555.0,63,0,0,0
2221.0,0.646264626,28,0,0,0
3740.0,0.471531676,46,0,0,0
3200.0,0.779131521,63,0,0,0
6000.0,0.274787535,59,0,0,0
6666.0,0.139343033,60,0,0,0
3600.0,0.118578173,39,0,0,0
0.0,2417.0,56,0,0,0
2666.0,1.304836895,56,0,0,0
5800.0,0.374418204,52,0,0,0
2500.0,0.712914834,36,0,0,0
7500.0,0.171443807,51,0,0,0
8000.0,0.004999375,42,0,0,0
6167.0,0.329280156,35,4,0,0
3900.0,0.407331453,63,4,0,0
7916.0,0.473032714,47,0,0,0
3166.0,0.801389327,38,0,0,0
5400.0,3492.0,67,0,0,0
5400.0,25.0,62,0,0,0
5082.0,0.763525477,49,1,0,0
5251.0,0.008758568,79,0,0,0
18333.0,0.055797971,38,0,0,0
2289.0,0.152401747,52,0,0,0
5999.0,1.2015,54,0,0,0
5000.0,0.386522695,31,0,0,0
3700.0,0.19021886,29,0,0,0
4000.0,0.196700825,68,0,0,0
10933.0,9.15e-05,54,0,0,0
11056.0,0.355973591,39,0,0,0
9630.0,0.3557263,37,0,0,0
5400.0,0.0,88,0,0,0
5400.0,318.0,60,0,0,0
5400.0,23.0,74,0,0,0
3083.0,0.289883268,80,0,0,0
5400.0,1005.0,34,0,0,0
5000.0,0.073985203,28,0,0,0
8583.0,0.187325256,49,0,0,0
3867.0,0.221561531,67,0,0,0
2500.0,0.006397441,72,0,0,0
20500.0,0.217062582,48,0,0,0
5500.0,0.214506453,42,0,0,1
2556.0,0.012905749,38,0,0,0
23333.0,0.275520699,48,0,0,0
5108.0,0.22293991,51,0,0,0
5400.0,27.0,33,0,0,0
5800.0,0.314773315,47,0,0,0
6166.0,0.556510459,49,0,0,0
14834.0,0.174115268,45,0,0,0
4583.0,0.517233857,39,1,1,0
5400.0,2873.0,40,0,0,0
12134.0,0.348496086,53,0,0,0
12000.0,0.51995667,60,0,0,0
5400.0,4439.0,29,0,0,0
12083.0,0.324478649,38,0,0,0
2300.0,0.146023468,71,0,0,0
14500.0,0.237569823,62,0,0,0
8300.0,0.755692085,40,2,0,0
5400.0,2439.0,62,0,0,0
1.0,1062.0,62,0,0,0
7500.0,0.401813092,39,0,0,0
8250.0,0.069082535,45,0,0,0
20000.0,0.000849958,87,0,0,0
2000.0,0.463768116,31,0,0,0
2500.0,0.733706517,36,0,0,0
2090.0,0.74748924,50,1,2,0
5400.0,4291.0,68,0,0,0
160000.0,0.014968656,35,0,0,0
3980.0,0.264255212,44,0,0,0
4086.0,0.293369219,51,0,0,1
5400.0,1740.0,64,0,0,0
5570.0,0.430443367,33,3,2,1
4567.0,0.261602452,52,0,0,0
4001.0,0.007746127,73,0,0,0
8000.0,0.1936008,32,0,0,0
7799.0,0.698974359,66,5,0,1
7000.0,0.428081703,67,0,0,0
5800.0,0.696776418,63,0,0,0
9800.0,0.363432303,52,0,0,0
4000.0,0.448387903,28,0,0,1
5400.0,664.0,32,0,0,0
1258.0,0.379666402,28,0,1,0
1600.0,0.376014991,68,0,0,0
4100.0,0.799561083,44,0,0,0
23484.0,0.60340643,47,2,0,0
5400.0,2058.0,60,0,0,0
10650.0,0.101305042,47,0,1,0
8112.0,0.231110563,52,0,0,0
5400.0,28.0,60,1,0,0
4682.0,0.281870596,43,0,0,0
